New best SSIM (div): 0.0645 (kernel: 15, sigma: 0.90)
New best MSE (div): 0.3584 (kernel: 15, sigma: 0.90)
New best SSIM (sub): 0.1685 (kernel: 15, sigma: 0.90)
New best MSE (sub): 0.2542 (kernel: 15, sigma: 0.90)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 1.00)
New best MSE (div): 0.3584 (kernel: 15, sigma: 1.00)
New best SSIM (sub): 0.1688 (kernel: 15, sigma: 1.00)
New best MSE (sub): 0.2537 (kernel: 15, sigma: 1.00)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 1.10)
New best MSE (div): 0.3584 (kernel: 15, sigma: 1.10)
New best SSIM (sub): 0.1690 (kernel: 15, sigma: 1.10)
New best MSE (sub): 0.2533 (kernel: 15, sigma: 1.10)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 1.20)
New best MSE (div): 0.3584 (kernel: 15, sigma: 1.20)
New best SSIM (sub): 0.1691 (kernel: 15, sigma: 1.20)
New best MSE (sub): 0.2530 (kernel: 15, sigma: 1.20)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 1.30)
New best MSE (div): 0.3584 (kernel: 15, sigma: 1.30)
New best SSIM (sub): 0.1692 (kernel: 15, sigma: 1.30)
New best MSE (sub): 0.2528 (kernel: 15, sigma: 1.30)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 1.40)
New best MSE (div): 0.3584 (kernel: 15, sigma: 1.40)
New best SSIM (sub): 0.1693 (kernel: 15, sigma: 1.40)
New best MSE (sub): 0.2527 (kernel: 15, sigma: 1.40)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 1.50)
New best MSE (div): 0.3584 (kernel: 15, sigma: 1.50)
New best SSIM (sub): 0.1694 (kernel: 15, sigma: 1.50)
New best MSE (sub): 0.2526 (kernel: 15, sigma: 1.50)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 1.60)
New best MSE (div): 0.3584 (kernel: 15, sigma: 1.60)
New best SSIM (sub): 0.1695 (kernel: 15, sigma: 1.60)
New best MSE (sub): 0.2524 (kernel: 15, sigma: 1.60)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 1.70)
New best MSE (div): 0.3584 (kernel: 15, sigma: 1.70)
New best SSIM (sub): 0.1696 (kernel: 15, sigma: 1.70)
New best MSE (sub): 0.2521 (kernel: 15, sigma: 1.70)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 1.80)
New best MSE (div): 0.3584 (kernel: 15, sigma: 1.80)
New best SSIM (sub): 0.1697 (kernel: 15, sigma: 1.80)
New best MSE (sub): 0.2518 (kernel: 15, sigma: 1.80)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 1.90)
New best MSE (div): 0.3584 (kernel: 15, sigma: 1.90)
New best SSIM (sub): 0.1698 (kernel: 15, sigma: 1.90)
New best MSE (sub): 0.2516 (kernel: 15, sigma: 1.90)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 2.00)
New best MSE (div): 0.3584 (kernel: 15, sigma: 2.00)
New best SSIM (sub): 0.1699 (kernel: 15, sigma: 2.00)
New best MSE (sub): 0.2515 (kernel: 15, sigma: 2.00)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 2.10)
New best MSE (div): 0.3584 (kernel: 15, sigma: 2.10)
New best SSIM (sub): 0.1700 (kernel: 15, sigma: 2.10)
New best MSE (sub): 0.2513 (kernel: 15, sigma: 2.10)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 2.20)
New best MSE (div): 0.3584 (kernel: 15, sigma: 2.20)
New best SSIM (sub): 0.1700 (kernel: 15, sigma: 2.20)
New best MSE (sub): 0.2512 (kernel: 15, sigma: 2.20)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 2.30)
New best MSE (div): 0.3584 (kernel: 15, sigma: 2.30)
New best SSIM (sub): 0.1701 (kernel: 15, sigma: 2.30)
New best MSE (sub): 0.2511 (kernel: 15, sigma: 2.30)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 2.40)
New best MSE (div): 0.3584 (kernel: 15, sigma: 2.40)
New best SSIM (sub): 0.1701 (kernel: 15, sigma: 2.40)
New best MSE (sub): 0.2510 (kernel: 15, sigma: 2.40)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 2.50)
New best MSE (div): 0.3584 (kernel: 15, sigma: 2.50)
New best SSIM (sub): 0.1702 (kernel: 15, sigma: 2.50)
New best MSE (sub): 0.2509 (kernel: 15, sigma: 2.50)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 2.60)
New best MSE (div): 0.3584 (kernel: 15, sigma: 2.60)
New best SSIM (sub): 0.1702 (kernel: 15, sigma: 2.60)
New best MSE (sub): 0.2508 (kernel: 15, sigma: 2.60)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 2.70)
New best MSE (div): 0.3584 (kernel: 15, sigma: 2.70)
New best SSIM (sub): 0.1702 (kernel: 15, sigma: 2.70)
New best MSE (sub): 0.2507 (kernel: 15, sigma: 2.70)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 2.80)
New best MSE (div): 0.3584 (kernel: 15, sigma: 2.80)
New best SSIM (sub): 0.1703 (kernel: 15, sigma: 2.80)
New best MSE (sub): 0.2507 (kernel: 15, sigma: 2.80)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 2.90)
New best MSE (div): 0.3584 (kernel: 15, sigma: 2.90)
New best SSIM (sub): 0.1703 (kernel: 15, sigma: 2.90)
New best MSE (sub): 0.2506 (kernel: 15, sigma: 2.90)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 3.00)
New best MSE (div): 0.3584 (kernel: 15, sigma: 3.00)
New best SSIM (sub): 0.1703 (kernel: 15, sigma: 3.00)
New best MSE (sub): 0.2506 (kernel: 15, sigma: 3.00)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 3.10)
New best MSE (div): 0.3584 (kernel: 15, sigma: 3.10)
New best SSIM (sub): 0.1703 (kernel: 15, sigma: 3.10)
New best MSE (sub): 0.2505 (kernel: 15, sigma: 3.10)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 3.20)
New best MSE (div): 0.3584 (kernel: 15, sigma: 3.20)
New best SSIM (sub): 0.1704 (kernel: 15, sigma: 3.20)
New best MSE (sub): 0.2505 (kernel: 15, sigma: 3.20)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 3.30)
New best MSE (div): 0.3584 (kernel: 15, sigma: 3.30)
New best SSIM (sub): 0.1704 (kernel: 15, sigma: 3.30)
New best MSE (sub): 0.2505 (kernel: 15, sigma: 3.30)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 3.40)
New best MSE (div): 0.3584 (kernel: 15, sigma: 3.40)
New best SSIM (sub): 0.1704 (kernel: 15, sigma: 3.40)
New best MSE (sub): 0.2504 (kernel: 15, sigma: 3.40)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 3.50)
New best MSE (div): 0.3584 (kernel: 15, sigma: 3.50)
New best SSIM (sub): 0.1704 (kernel: 15, sigma: 3.50)
New best MSE (sub): 0.2504 (kernel: 15, sigma: 3.50)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 3.60)
New best MSE (div): 0.3584 (kernel: 15, sigma: 3.60)
New best SSIM (sub): 0.1704 (kernel: 15, sigma: 3.60)
New best MSE (sub): 0.2504 (kernel: 15, sigma: 3.60)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 3.70)
New best MSE (div): 0.3584 (kernel: 15, sigma: 3.70)
New best SSIM (sub): 0.1704 (kernel: 15, sigma: 3.70)
New best MSE (sub): 0.2503 (kernel: 15, sigma: 3.70)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 3.80)
New best MSE (div): 0.3584 (kernel: 15, sigma: 3.80)
New best SSIM (sub): 0.1704 (kernel: 15, sigma: 3.80)
New best MSE (sub): 0.2503 (kernel: 15, sigma: 3.80)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 3.90)
New best MSE (div): 0.3584 (kernel: 15, sigma: 3.90)
New best SSIM (sub): 0.1705 (kernel: 15, sigma: 3.90)
New best MSE (sub): 0.2503 (kernel: 15, sigma: 3.90)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 4.00)
New best MSE (div): 0.3584 (kernel: 15, sigma: 4.00)
New best SSIM (sub): 0.1705 (kernel: 15, sigma: 4.00)
New best MSE (sub): 0.2503 (kernel: 15, sigma: 4.00)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 4.10)
New best MSE (div): 0.3584 (kernel: 15, sigma: 4.10)
New best SSIM (sub): 0.1705 (kernel: 15, sigma: 4.10)
New best MSE (sub): 0.2502 (kernel: 15, sigma: 4.10)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 4.20)
New best MSE (div): 0.3584 (kernel: 15, sigma: 4.20)
New best SSIM (sub): 0.1705 (kernel: 15, sigma: 4.20)
New best MSE (sub): 0.2502 (kernel: 15, sigma: 4.20)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 4.30)
New best MSE (div): 0.3584 (kernel: 15, sigma: 4.30)
New best SSIM (sub): 0.1705 (kernel: 15, sigma: 4.30)
New best MSE (sub): 0.2502 (kernel: 15, sigma: 4.30)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 4.40)
New best MSE (div): 0.3584 (kernel: 15, sigma: 4.40)
New best SSIM (sub): 0.1705 (kernel: 15, sigma: 4.40)
New best MSE (sub): 0.2502 (kernel: 15, sigma: 4.40)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 4.50)
New best MSE (div): 0.3584 (kernel: 15, sigma: 4.50)
New best SSIM (sub): 0.1705 (kernel: 15, sigma: 4.50)
New best MSE (sub): 0.2502 (kernel: 15, sigma: 4.50)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 4.60)
New best MSE (div): 0.3584 (kernel: 15, sigma: 4.60)
New best SSIM (sub): 0.1705 (kernel: 15, sigma: 4.60)
New best MSE (sub): 0.2502 (kernel: 15, sigma: 4.60)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 4.70)
New best MSE (div): 0.3584 (kernel: 15, sigma: 4.70)
New best SSIM (sub): 0.1705 (kernel: 15, sigma: 4.70)
New best MSE (sub): 0.2502 (kernel: 15, sigma: 4.70)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 4.80)
New best MSE (div): 0.3584 (kernel: 15, sigma: 4.80)
New best SSIM (sub): 0.1705 (kernel: 15, sigma: 4.80)
New best MSE (sub): 0.2502 (kernel: 15, sigma: 4.80)
New best SSIM (div): 0.0645 (kernel: 15, sigma: 4.90)
New best MSE (div): 0.3584 (kernel: 15, sigma: 4.90)
New best SSIM (sub): 0.1705 (kernel: 15, sigma: 4.90)
New best MSE (sub): 0.2501 (kernel: 15, sigma: 4.90)
New best SSIM (div): 0.0600 (kernel: 17, sigma: 0.10)
New best MSE (div): 0.3582 (kernel: 17, sigma: 0.10)
New best SSIM (sub): 0.0845 (kernel: 17, sigma: 0.10)
New best MSE (sub): 0.3406 (kernel: 17, sigma: 0.10)
New best SSIM (div): 0.0597 (kernel: 17, sigma: 0.20)
New best MSE (div): 0.3650 (kernel: 17, sigma: 0.20)
New best SSIM (sub): 0.1463 (kernel: 17, sigma: 0.20)
New best MSE (sub): 0.2811 (kernel: 17, sigma: 0.20)
New best SSIM (div): 0.0619 (kernel: 17, sigma: 0.30)
New best MSE (div): 0.3628 (kernel: 17, sigma: 0.30)
New best SSIM (sub): 0.1600 (kernel: 17, sigma: 0.30)
New best MSE (sub): 0.2666 (kernel: 17, sigma: 0.30)
New best SSIM (div): 0.0641 (kernel: 17, sigma: 0.40)
New best MSE (div): 0.3589 (kernel: 17, sigma: 0.40)
New best SSIM (sub): 0.1631 (kernel: 17, sigma: 0.40)
New best MSE (sub): 0.2631 (kernel: 17, sigma: 0.40)
New best SSIM (div): 0.0650 (kernel: 17, sigma: 0.50)
New best MSE (div): 0.3574 (kernel: 17, sigma: 0.50)
New best SSIM (sub): 0.1662 (kernel: 17, sigma: 0.50)
New best MSE (sub): 0.2580 (kernel: 17, sigma: 0.50)
New best SSIM (div): 0.0654 (kernel: 17, sigma: 0.60)
New best MSE (div): 0.3567 (kernel: 17, sigma: 0.60)
New best SSIM (sub): 0.1676 (kernel: 17, sigma: 0.60)
New best MSE (sub): 0.2555 (kernel: 17, sigma: 0.60)
New best SSIM (div): 0.0656 (kernel: 17, sigma: 0.70)
New best MSE (div): 0.3564 (kernel: 17, sigma: 0.70)
New best SSIM (sub): 0.1684 (kernel: 17, sigma: 0.70)
New best MSE (sub): 0.2541 (kernel: 17, sigma: 0.70)
New best SSIM (div): 0.0657 (kernel: 17, sigma: 0.80)
New best MSE (div): 0.3562 (kernel: 17, sigma: 0.80)
New best SSIM (sub): 0.1688 (kernel: 17, sigma: 0.80)
New best MSE (sub): 0.2533 (kernel: 17, sigma: 0.80)
New best SSIM (div): 0.0657 (kernel: 17, sigma: 0.90)
New best MSE (div): 0.3561 (kernel: 17, sigma: 0.90)
New best SSIM (sub): 0.1697 (kernel: 17, sigma: 0.90)
New best MSE (sub): 0.2515 (kernel: 17, sigma: 0.90)
New best SSIM (div): 0.0658 (kernel: 17, sigma: 1.00)
New best MSE (div): 0.3561 (kernel: 17, sigma: 1.00)
New best SSIM (sub): 0.1703 (kernel: 17, sigma: 1.00)
New best MSE (sub): 0.2502 (kernel: 17, sigma: 1.00)
New best SSIM (div): 0.0658 (kernel: 17, sigma: 1.10)
New best MSE (div): 0.3560 (kernel: 17, sigma: 1.10)
New best SSIM (sub): 0.1707 (kernel: 17, sigma: 1.10)
New best MSE (sub): 0.2492 (kernel: 17, sigma: 1.10)
New best SSIM (div): 0.0658 (kernel: 17, sigma: 1.20)
New best MSE (div): 0.3560 (kernel: 17, sigma: 1.20)
New best SSIM (sub): 0.1710 (kernel: 17, sigma: 1.20)
New best MSE (sub): 0.2485 (kernel: 17, sigma: 1.20)
New best SSIM (div): 0.0658 (kernel: 17, sigma: 1.30)
New best MSE (div): 0.3559 (kernel: 17, sigma: 1.30)
New best SSIM (sub): 0.1713 (kernel: 17, sigma: 1.30)
New best MSE (sub): 0.2480 (kernel: 17, sigma: 1.30)
New best SSIM (div): 0.0658 (kernel: 17, sigma: 1.40)
New best MSE (div): 0.3559 (kernel: 17, sigma: 1.40)
New best SSIM (sub): 0.1715 (kernel: 17, sigma: 1.40)
New best MSE (sub): 0.2476 (kernel: 17, sigma: 1.40)
New best SSIM (div): 0.0659 (kernel: 17, sigma: 1.50)
New best MSE (div): 0.3559 (kernel: 17, sigma: 1.50)
New best SSIM (sub): 0.1716 (kernel: 17, sigma: 1.50)
New best MSE (sub): 0.2472 (kernel: 17, sigma: 1.50)
New best SSIM (div): 0.0659 (kernel: 17, sigma: 1.60)
New best MSE (div): 0.3559 (kernel: 17, sigma: 1.60)
New best SSIM (sub): 0.1717 (kernel: 17, sigma: 1.60)
New best MSE (sub): 0.2470 (kernel: 17, sigma: 1.60)
New best SSIM (div): 0.0659 (kernel: 17, sigma: 1.70)
New best MSE (div): 0.3559 (kernel: 17, sigma: 1.70)
New best SSIM (sub): 0.1718 (kernel: 17, sigma: 1.70)
New best MSE (sub): 0.2467 (kernel: 17, sigma: 1.70)
New best SSIM (div): 0.0659 (kernel: 17, sigma: 1.80)
New best MSE (div): 0.3559 (kernel: 17, sigma: 1.80)
New best SSIM (sub): 0.1719 (kernel: 17, sigma: 1.80)
New best MSE (sub): 0.2465 (kernel: 17, sigma: 1.80)
New best SSIM (div): 0.0659 (kernel: 17, sigma: 1.90)
New best MSE (div): 0.3559 (kernel: 17, sigma: 1.90)
New best SSIM (sub): 0.1720 (kernel: 17, sigma: 1.90)
New best MSE (sub): 0.2464 (kernel: 17, sigma: 1.90)
New best SSIM (div): 0.0659 (kernel: 17, sigma: 2.00)
New best MSE (div): 0.3559 (kernel: 17, sigma: 2.00)
New best SSIM (sub): 0.1720 (kernel: 17, sigma: 2.00)
New best MSE (sub): 0.2463 (kernel: 17, sigma: 2.00)
New best SSIM (div): 0.0659 (kernel: 17, sigma: 2.10)
New best MSE (div): 0.3558 (kernel: 17, sigma: 2.10)
New best SSIM (sub): 0.1721 (kernel: 17, sigma: 2.10)
New best MSE (sub): 0.2461 (kernel: 17, sigma: 2.10)
New best SSIM (div): 0.0659 (kernel: 17, sigma: 2.20)
New best MSE (div): 0.3558 (kernel: 17, sigma: 2.20)
New best SSIM (sub): 0.1721 (kernel: 17, sigma: 2.20)
New best MSE (sub): 0.2460 (kernel: 17, sigma: 2.20)
New best SSIM (div): 0.0659 (kernel: 17, sigma: 2.30)
New best MSE (div): 0.3558 (kernel: 17, sigma: 2.30)
New best SSIM (sub): 0.1721 (kernel: 17, sigma: 2.30)
New best MSE (sub): 0.2460 (kernel: 17, sigma: 2.30)
New best SSIM (div): 0.0659 (kernel: 17, sigma: 2.40)
New best MSE (div): 0.3558 (kernel: 17, sigma: 2.40)
New best SSIM (sub): 0.1722 (kernel: 17, sigma: 2.40)
New best MSE (sub): 0.2459 (kernel: 17, sigma: 2.40)
New best SSIM (div): 0.0659 (kernel: 17, sigma: 2.50)
New best MSE (div): 0.3558 (kernel: 17, sigma: 2.50)
New best SSIM (sub): 0.1722 (kernel: 17, sigma: 2.50)
New best MSE (sub): 0.2458 (kernel: 17, sigma: 2.50)
New best SSIM (div): 0.0659 (kernel: 17, sigma: 2.60)
New best MSE (div): 0.3558 (kernel: 17, sigma: 2.60)
New best SSIM (sub): 0.1722 (kernel: 17, sigma: 2.60)
New best MSE (sub): 0.2458 (kernel: 17, sigma: 2.60)
New best SSIM (div): 0.0659 (kernel: 17, sigma: 2.70)
New best MSE (div): 0.3558 (kernel: 17, sigma: 2.70)
New best SSIM (sub): 0.1722 (kernel: 17, sigma: 2.70)
New best MSE (sub): 0.2457 (kernel: 17, sigma: 2.70)
New best SSIM (div): 0.0659 (kernel: 17, sigma: 2.80)
New best MSE (div): 0.3558 (kernel: 17, sigma: 2.80)
New best SSIM (sub): 0.1723 (kernel: 17, sigma: 2.80)
New best MSE (sub): 0.2457 (kernel: 17, sigma: 2.80)
New best SSIM (div): 0.0659 (kernel: 17, sigma: 2.90)
New best MSE (div): 0.3558 (kernel: 17, sigma: 2.90)
New best SSIM (sub): 0.1723 (kernel: 17, sigma: 2.90)
New best MSE (sub): 0.2456 (kernel: 17, sigma: 2.90)
New best SSIM (div): 0.0659 (kernel: 17, sigma: 3.00)
New best MSE (div): 0.3558 (kernel: 17, sigma: 3.00)
New best SSIM (sub): 0.1723 (kernel: 17, sigma: 3.00)
New best MSE (sub): 0.2456 (kernel: 17, sigma: 3.00)
New best SSIM (div): 0.0659 (kernel: 17, sigma: 3.10)
New best MSE (div): 0.3558 (kernel: 17, sigma: 3.10)
New best SSIM (sub): 0.1723 (kernel: 17, sigma: 3.10)
New best MSE (sub): 0.2456 (kernel: 17, sigma: 3.10)
New best SSIM (div): 0.0659 (kernel: 17, sigma: 3.20)
New best MSE (div): 0.3558 (kernel: 17, sigma: 3.20)
New best SSIM (sub): 0.1723 (kernel: 17, sigma: 3.20)
New best MSE (sub): 0.2455 (kernel: 17, sigma: 3.20)
New best SSIM (div): 0.0659 (kernel: 17, sigma: 3.30)
New best MSE (div): 0.3558 (kernel: 17, sigma: 3.30)
New best SSIM (sub): 0.1723 (kernel: 17, sigma: 3.30)
New best MSE (sub): 0.2455 (kernel: 17, sigma: 3.30)
New best SSIM (div): 0.0659 (kernel: 17, sigma: 3.40)
New best MSE (div): 0.3558 (kernel: 17, sigma: 3.40)
New best SSIM (sub): 0.1723 (kernel: 17, sigma: 3.40)
New best MSE (sub): 0.2455 (kernel: 17, sigma: 3.40)
New best SSIM (div): 0.0659 (kernel: 17, sigma: 3.50)
New best MSE (div): 0.3558 (kernel: 17, sigma: 3.50)
New best SSIM (sub): 0.1724 (kernel: 17, sigma: 3.50)
New best MSE (sub): 0.2454 (kernel: 17, sigma: 3.50)
New best SSIM (div): 0.0659 (kernel: 17, sigma: 3.60)
New best MSE (div): 0.3558 (kernel: 17, sigma: 3.60)
New best SSIM (sub): 0.1724 (kernel: 17, sigma: 3.60)
New best MSE (sub): 0.2454 (kernel: 17, sigma: 3.60)
New best SSIM (div): 0.0659 (kernel: 17, sigma: 3.70)
New best MSE (div): 0.3558 (kernel: 17, sigma: 3.70)
New best SSIM (sub): 0.1724 (kernel: 17, sigma: 3.70)
New best MSE (sub): 0.2454 (kernel: 17, sigma: 3.70)
New best SSIM (div): 0.0659 (kernel: 17, sigma: 3.80)
New best MSE (div): 0.3558 (kernel: 17, sigma: 3.80)
New best SSIM (sub): 0.1724 (kernel: 17, sigma: 3.80)
New best MSE (sub): 0.2454 (kernel: 17, sigma: 3.80)
New best SSIM (div): 0.0659 (kernel: 17, sigma: 3.90)
New best MSE (div): 0.3558 (kernel: 17, sigma: 3.90)
New best SSIM (sub): 0.1724 (kernel: 17, sigma: 3.90)
New best MSE (sub): 0.2454 (kernel: 17, sigma: 3.90)
New best SSIM (div): 0.0659 (kernel: 17, sigma: 4.00)
New best MSE (div): 0.3558 (kernel: 17, sigma: 4.00)
New best SSIM (sub): 0.1724 (kernel: 17, sigma: 4.00)
New best MSE (sub): 0.2454 (kernel: 17, sigma: 4.00)
New best SSIM (div): 0.0659 (kernel: 17, sigma: 4.10)
New best MSE (div): 0.3558 (kernel: 17, sigma: 4.10)
New best SSIM (sub): 0.1724 (kernel: 17, sigma: 4.10)
New best MSE (sub): 0.2453 (kernel: 17, sigma: 4.10)
New best SSIM (div): 0.0659 (kernel: 17, sigma: 4.20)
New best MSE (div): 0.3558 (kernel: 17, sigma: 4.20)
New best SSIM (sub): 0.1724 (kernel: 17, sigma: 4.20)
New best MSE (sub): 0.2453 (kernel: 17, sigma: 4.20)
New best SSIM (div): 0.0659 (kernel: 17, sigma: 4.30)
New best MSE (div): 0.3558 (kernel: 17, sigma: 4.30)
New best SSIM (sub): 0.1724 (kernel: 17, sigma: 4.30)
New best MSE (sub): 0.2453 (kernel: 17, sigma: 4.30)
New best SSIM (div): 0.0659 (kernel: 17, sigma: 4.40)
New best MSE (div): 0.3558 (kernel: 17, sigma: 4.40)
New best SSIM (sub): 0.1724 (kernel: 17, sigma: 4.40)
New best MSE (sub): 0.2453 (kernel: 17, sigma: 4.40)
New best SSIM (div): 0.0659 (kernel: 17, sigma: 4.50)
New best MSE (div): 0.3558 (kernel: 17, sigma: 4.50)
New best SSIM (sub): 0.1724 (kernel: 17, sigma: 4.50)
New best MSE (sub): 0.2453 (kernel: 17, sigma: 4.50)
New best SSIM (div): 0.0659 (kernel: 17, sigma: 4.60)
New best MSE (div): 0.3558 (kernel: 17, sigma: 4.60)
New best SSIM (sub): 0.1724 (kernel: 17, sigma: 4.60)
New best MSE (sub): 0.2453 (kernel: 17, sigma: 4.60)
New best SSIM (div): 0.0659 (kernel: 17, sigma: 4.70)
New best MSE (div): 0.3558 (kernel: 17, sigma: 4.70)
New best SSIM (sub): 0.1724 (kernel: 17, sigma: 4.70)
New best MSE (sub): 0.2453 (kernel: 17, sigma: 4.70)
New best SSIM (div): 0.0659 (kernel: 17, sigma: 4.80)
New best MSE (div): 0.3558 (kernel: 17, sigma: 4.80)
New best SSIM (sub): 0.1724 (kernel: 17, sigma: 4.80)
New best MSE (sub): 0.2453 (kernel: 17, sigma: 4.80)
New best SSIM (div): 0.0659 (kernel: 17, sigma: 4.90)
New best MSE (div): 0.3558 (kernel: 17, sigma: 4.90)
New best SSIM (sub): 0.1724 (kernel: 17, sigma: 4.90)
New best MSE (sub): 0.2453 (kernel: 17, sigma: 4.90)
New best SSIM (div): 0.0592 (kernel: 19, sigma: 0.10)
New best MSE (div): 0.3604 (kernel: 19, sigma: 0.10)
New best SSIM (sub): 0.0900 (kernel: 19, sigma: 0.10)
New best MSE (sub): 0.3373 (kernel: 19, sigma: 0.10)
New best SSIM (div): 0.0597 (kernel: 19, sigma: 0.20)
New best MSE (div): 0.3662 (kernel: 19, sigma: 0.20)
New best SSIM (sub): 0.1560 (kernel: 19, sigma: 0.20)
New best MSE (sub): 0.2716 (kernel: 19, sigma: 0.20)
New best SSIM (div): 0.0631 (kernel: 19, sigma: 0.30)
New best MSE (div): 0.3607 (kernel: 19, sigma: 0.30)
New best SSIM (sub): 0.1615 (kernel: 19, sigma: 0.30)
New best MSE (sub): 0.2649 (kernel: 19, sigma: 0.30)
New best SSIM (div): 0.0650 (kernel: 19, sigma: 0.40)
New best MSE (div): 0.3572 (kernel: 19, sigma: 0.40)
New best SSIM (sub): 0.1651 (kernel: 19, sigma: 0.40)
New best MSE (sub): 0.2599 (kernel: 19, sigma: 0.40)
New best SSIM (div): 0.0659 (kernel: 19, sigma: 0.50)
New best MSE (div): 0.3556 (kernel: 19, sigma: 0.50)
New best SSIM (sub): 0.1674 (kernel: 19, sigma: 0.50)
New best MSE (sub): 0.2559 (kernel: 19, sigma: 0.50)
New best SSIM (div): 0.0664 (kernel: 19, sigma: 0.60)
New best MSE (div): 0.3549 (kernel: 19, sigma: 0.60)
New best SSIM (sub): 0.1683 (kernel: 19, sigma: 0.60)
New best MSE (sub): 0.2541 (kernel: 19, sigma: 0.60)
New best SSIM (div): 0.0666 (kernel: 19, sigma: 0.70)
New best MSE (div): 0.3545 (kernel: 19, sigma: 0.70)
New best SSIM (sub): 0.1697 (kernel: 19, sigma: 0.70)
New best MSE (sub): 0.2511 (kernel: 19, sigma: 0.70)
New best SSIM (div): 0.0668 (kernel: 19, sigma: 0.80)
New best MSE (div): 0.3542 (kernel: 19, sigma: 0.80)
New best SSIM (sub): 0.1707 (kernel: 19, sigma: 0.80)
New best MSE (sub): 0.2487 (kernel: 19, sigma: 0.80)
New best SSIM (div): 0.0668 (kernel: 19, sigma: 0.90)
New best MSE (div): 0.3541 (kernel: 19, sigma: 0.90)
New best SSIM (sub): 0.1713 (kernel: 19, sigma: 0.90)
New best MSE (sub): 0.2472 (kernel: 19, sigma: 0.90)
New best SSIM (div): 0.0669 (kernel: 19, sigma: 1.00)
New best MSE (div): 0.3539 (kernel: 19, sigma: 1.00)
New best SSIM (sub): 0.1718 (kernel: 19, sigma: 1.00)
New best MSE (sub): 0.2462 (kernel: 19, sigma: 1.00)
New best SSIM (div): 0.0670 (kernel: 19, sigma: 1.10)
New best MSE (div): 0.3539 (kernel: 19, sigma: 1.10)
New best SSIM (sub): 0.1721 (kernel: 19, sigma: 1.10)
New best MSE (sub): 0.2454 (kernel: 19, sigma: 1.10)
New best SSIM (div): 0.0670 (kernel: 19, sigma: 1.20)
New best MSE (div): 0.3538 (kernel: 19, sigma: 1.20)
New best SSIM (sub): 0.1723 (kernel: 19, sigma: 1.20)
New best MSE (sub): 0.2449 (kernel: 19, sigma: 1.20)
New best SSIM (div): 0.0670 (kernel: 19, sigma: 1.30)
New best MSE (div): 0.3538 (kernel: 19, sigma: 1.30)
New best SSIM (sub): 0.1724 (kernel: 19, sigma: 1.30)
New best MSE (sub): 0.2445 (kernel: 19, sigma: 1.30)
New best SSIM (div): 0.0670 (kernel: 19, sigma: 1.40)
New best MSE (div): 0.3537 (kernel: 19, sigma: 1.40)
New best SSIM (sub): 0.1726 (kernel: 19, sigma: 1.40)
New best MSE (sub): 0.2442 (kernel: 19, sigma: 1.40)
New best SSIM (div): 0.0670 (kernel: 19, sigma: 1.50)
New best MSE (div): 0.3537 (kernel: 19, sigma: 1.50)
New best SSIM (sub): 0.1727 (kernel: 19, sigma: 1.50)
New best MSE (sub): 0.2439 (kernel: 19, sigma: 1.50)
New best SSIM (div): 0.0670 (kernel: 19, sigma: 1.60)
New best MSE (div): 0.3537 (kernel: 19, sigma: 1.60)
New best SSIM (sub): 0.1727 (kernel: 19, sigma: 1.60)
New best MSE (sub): 0.2437 (kernel: 19, sigma: 1.60)
